global_stop_id	parent_station_global_stop_id	location_name	distance	location_type	route_type	stop_lat	stop_lon	stop_name	stop_code	rt_stop_id	wheelchair_boarding
MDTAC:1409		Washington, DC	929	0	3	38.8876096	-77.0316520	Independence Ave / 14th St SW	11738	11738	0
MDTAC:1410		Washington, DC	520	0	3	38.8921062	-77.0317510	14th St / Constitution Ave NW	11756	11756	0
MDTAC:1594		Washington, DC	498	0	3	38.8933292	-77.0416530	18th St / C St NW	11894	11894	0
MDTAC:2238		Washington, DC	804	0	3	38.8921421	-77.0278840	12 St / Constitution Ave NW	11637	11637	0
MDTAC:1407		Washington, DC	1243	0	3	38.8877355	-77.0255640	Independence Ave / L'Enfant Pl SW	11635	11635	0
MDTAC:1408		Washington, DC	1121	0	3	38.8876006	-77.0277220	Independence Ave / 12th St SW	11636	11636	0
MDTAC:2113		Washington, DC	351	0	3	38.8921511	-77.0349530	Constitution Ave / 15th St NW	11739	11739	0
MDTAC:2516		Washington, DC	706	0	3	38.8941386	-77.0444310	Virginia Ave PM	11938	11938	0
MDTAC:1366		Washington, DC	833	0	3	38.9025922	-77.0369850	K St / 16th St NW	11711	11711	0
MDTAC:1584		Washington, DC	971	0	3	38.8921691	-77.0257970	Constitution Ave / 10th St NW	11793	11793	0
MDTAC:1662		Washington, DC	756	0	3	38.8995345	-77.0297280	13th St / H St NW	11791	11791	0
MDTAC:1680		Washington, DC	735	0	3	38.8960362	-77.0279470	12th St / E St NW	11798	11798	0
MDTAC:1582		Washington, DC	611	0	3	38.8960452	-77.0433250	19th St / E St NW	11588	11588	0
MDTAC:2211		Washington, DC	840	0	3	38.9026102	-77.0351770	K St / 15th St NW	11583	11583	0
MDTAC:2254		Washington, DC	1068	0	3	38.9015130	-77.0271550	11th St / I (Eye) St NW	13633	13633	0
MDTAC:2116		Washington, DC	508	0	3	38.8973132	-77.0415180	18th St / F St NW	11742	11742	0
MDTAC:1597		Washington, DC	921	0	3	38.9023224	-77.0416080	18th St / K St NW	11897	11897	0
MDTAC:2219		Washington, DC	873	0	3	38.9024933	-77.0398090	K St / 17th St NW	11593	11593	0
MDTAC:2220		Washington, DC	826	0	3	38.9024573	-77.0349260	K St / 15th St NW	11594	11594	0
MDTAC:2558		Washington, DC	841	0	3	38.8975920	-77.0271730	11th St / F St NW	32504	32504	0
MDTAC:2523		Washington, DC	806	0	3	38.8982395	-77.0279560	12th St / G St NW	11581	11581	0
MDTAC:2244		Washington, DC	1201	0	3	38.9025473	-77.0464280	K St / 21st St NW	11639	11639	0
MDTAC:1437		Washington, DC	466	0	3	38.8976010	-77.0320210	14 Th St / F St NW	13639	13639	0
MDTAC:1438		Washington, DC	394	0	3	38.8963330	-77.0320930	14th St / Pennsylvania Ave NW	11769	11769	0
MDTAC:1412		Washington, DC	506	0	3	38.8980327	-77.0318770	G St / 14th St NW	11758	11758	0
MDTAC:1581		Washington, DC	815	0	3	38.8998763	-77.0435230	19th St / Penn Ave / H St NW	11587	11587	0
MDTAC:1374		Washington, DC	938	0	3	38.9024573	-77.0416970	K St / 18th St NW	11717	11717	0
MDTAC:1596		Washington, DC	651	0	3	38.8993097	-77.0416170	18th St / Pennsylvania Ave NW	11896	11896	0
MDTAC:1369		Washington, DC	1333	0	3	38.9003709	-77.0502050	23rd St / I St NW	11640	11640	0
MDTAC:1585		Washington, DC	1301	0	3	38.8920702	-77.0218400	7th St NW / Constitution Ave	12046	12046	0
MDTAC:1378		Washington, DC	1260	0	3	38.9018278	-77.0246190	New York Ave / 9th St NW	11721	11721	0
MDTAC:2066		Washington, DC	1214	0	3	38.8936080	-77.0224790	Pennsylvania Ave / 7th St NW	11578	11578	0
MDTAC:1363		Washington, DC	1281	0	3	38.9020886	-77.0245830	New York Ave Bet 7 / 9 Sts NW	11708	11708	0
MDTAC:1580		Washington, DC	1003	0	3	38.9022145	-77.0435320	19th St / K St NW	11619	11619	0
MDTAC:1373		Washington, DC	1107	0	3	38.9022595	-77.0452770	K St / 20th St NW	11716	11716	0
MDTAC:1415		Washington, DC	1412	0	3	38.8927267	-77.0203300	Pennsylvania Ave / 6th St NW	11761	11761	0
MDTAC:1376		Washington, DC	888	0	3	38.9024483	-77.0323000	K St / 14th St NW	11719	11719	0
MDTAC:2249		Washington, DC	1193	0	3	38.9024843	-77.0463920	K St / 21st St NW	11644	11644	0
MDTAC:1377		Washington, DC	1057	0	3	38.9024933	-77.0286660	K St / 13th St NW	11595	11595	0
MDTAC:1375		Washington, DC	829	0	3	38.9025652	-77.0363200	K St / 16th St NW	11718	11718	0
MDTAC:1579		Washington, DC	1323	0	3	38.9057129	-77.0433250	19th St / M St NW	11820	11820	0
MDTAC:2515		Washington, DC	699	0	3	38.8938598	-77.0442880	Virginia Ave AM	11937	11937	0
MDTAC:2067		Washington, DC	938	0	3	38.8941746	-77.0255820	Pennsylvania Ave / 10th St NW	11579	11579	0
MDTAC:1368		Washington, DC	1098	0	3	38.9025742	-77.0446740	K St / 20th St NW	11713	11713	0
PRTCVA:8831		Washington, DC	569	0	3	38.9001641	-77.0374620	H St NW / Jackson Pl NW	HJacPM	1504	0
PRTCVA:7016		Washington, DC	611	0	3	38.8994086	-77.0319670	14th St / New York Ave NW	14NYPM	2073	0
PRTCVA:8826		Washington, DC	772	0	3	38.8992468	-77.0435320	19th St / H St NW	19HSB	2014	0
PRTCVA:7024		Washington, DC	598	0	3	38.8992198	-77.0318770	14th St / New York Ave NW	14NYAM	1404	0
PRTCVA:8830		Washington, DC	641	0	3	38.8991748	-77.0416260	18th St / Pennsylvania Ave NW	18PenPM	1503	0
PRTCVA:9861		Washington, DC	883	0	3	38.8984104	-77.0270840	11th St NW / F St NW	11THFAM	2342	0
PRTCVA:7017		Washington, DC	471	0	3	38.8976729	-77.0320210	14th St / F St NW	14FPM	1507	0
PRTCVA:8825		Washington, DC	821	0	3	38.9013602	-77.0414370	I St / 18th St NW	I18AM	1407	0
PRTCVA:8606		Washington, DC	395	0	3	38.8959463	-77.0319220	14th St / Pennsylvania Ave NW	14PenAM	1403	0
PRTCVA:7013		Washington, DC	508	0	3	38.8970794	-77.0416610	18th St / F St NW	18FPM	1502	0
PRTCVA:7029		Washington, DC	620	0	3	38.8951548	-77.0435410	19th Street NW / E St NW	19EOPM	1970	0
PRTCVA:8607		Washington, DC	454	0	3	38.8972772	-77.0319130	14th St / F St NW	14FAM	1609	0
PRTCVA:8604		Washington, DC	992	0	3	38.8868991	-77.0318860	14th St / Independence Ave SW	14IndAM	1400	0
PRTCVA:8611		Washington, DC	943	0	3	38.8941746	-77.0255280	Pennsylvania Ave / 10th St NW	Pen10AM	1423	0
PRTCVA:8828		Washington, DC	860	0	3	38.8950739	-77.0463020	Virginia Ave / 21st St NW	Vir21S	1752	0
PRTCVA:7025		Washington, DC	711	0	3	38.9013332	-77.0344490	I St NW / 15th St NW	I15AM	1658	0
PRTCVA:7034		Washington, DC	1080	0	3	38.8875016	-77.0285940	Independence Ave SW / 12th St SW	Ind12AM	1896	0
PRTCVA:9054		Washington, DC	957	0	3	38.8998043	-77.0270930	H St / 11th St NW	H11AM	1420	0
PRTCVA:8619		Washington, DC	1437	0	3	38.8887877	-77.0218850	7th St / Jefferson Dr SW	7THJEFPM	2074	0
PRTCVA:8624		Washington, DC	975	0	3	38.8870340	-77.0319760	14th St / Independence Ave SW	14IndPM	1509	0
PRTCVA:8689		Washington, DC	1060	0	3	38.8876006	-77.0288100	Independence Ave SW / 12th St SW	Ind12PM	1897	0
PRTCVA:9862		Washington, DC	908	0	3	38.8945433	-77.0258870	Pennsylvania Ave Nw / 10th St NW	PENN10PM	2341	0
PRTCVA:8612		Washington, DC	1240	0	3	38.8932933	-77.0222270	Pennsylvania Ave / 7th St NW	Pen7AM	1424	0
PRTCVA:7021		Washington, DC	425	0	3	38.8935181	-77.0318950	14th St / Constitution Ave NW	14ReaAM	1608	0
PRTCVA:8609		Washington, DC	777	0	3	38.8998043	-77.0297100	H St / 13th St NW	H13AM	1419	0
PRTCVA:8613		Washington, DC	1487	0	3	38.8878164	-77.0219570	7th St / Independence Ave SW	7thIndAM	2006	0
PRTCVA:8620		Washington, DC	1207	0	3	38.8935900	-77.0225600	Pennsylvania Ave / 7th St NW	Pen7PM	1520	0
PRTCVA:7018		Washington, DC	378	0	3	38.8947502	-77.0320210	14th St / Pennsylvania Ave NW	14ComPM	1508	0
WMATAS:1755	WMATAS:1413	Washington, DC	783	0	1	38.9013871	-77.0404650	Farragut West		PF_C03_2	1
WMATAS:1756	WMATAS:1975	Washington, DC	1340	0	1	38.9006947	-77.0501060	Foggy Bottom-GWU		PF_C04_C	1
WMATAS:1701	WMATAS:1412	Washington, DC	937	0	1	38.9031408	-77.0396650	Farragut North		PF_A02_C	1
WMATAS:1754	WMATAS:1434	Washington, DC	742	0	1	38.9013871	-77.0334240	McPherson Sq		PF_C02_2	1
WMATAS:1780	WMATAS:1455	Washington, DC	996	0	1	38.8884369	-77.0286750	Smithsonian		PF_D02_1	1
WMATAS:1727	WMATAS:1436	Washington, DC	803	0	1	38.8983744	-77.0280820	Metro Center		PF_A01_2	1
WMATAS:1751	WMATAS:1455	Washington, DC	1003	0	1	38.8884549	-77.0285490	Smithsonian		PF_D02_2	1
WMATAS:1800	WMATAS:1389	Washington, DC	1270	0	1	38.8932123	-77.0219030	Archives		PF_F02_C	1
WMATAS:1702	WMATAS:1436	Washington, DC	797	0	1	38.8982575	-77.0280820	Metro Center		PF_A01_1	1
WMATAS:1703	WMATAS:1421	Washington, DC	1227	0	1	38.8983115	-77.0227940	Gallery Place		PF_B01_1	1
WMATAS:1801	WMATAS:1421	Washington, DC	1303	0	1	38.8983744	-77.0219030	Gallery Place		PF_F01_C	1
WMATAS:1752	WMATAS:1415	Washington, DC	727	0	1	38.8938239	-77.0281270	Federal Triangle		PF_D01_C	1
WMATAS:1726	WMATAS:1421	Washington, DC	1230	0	1	38.8984194	-77.0227940	Gallery Place		PF_B01_2	1
WMATAS:1753	WMATAS:1436	Washington, DC	790	0	1	38.8981136	-77.0280820	Metro Center		PF_C01_C	1
WMATAS:1776	WMATAS:1413	Washington, DC	771	0	1	38.9012792	-77.0404650	Farragut West		PF_C03_1	1
WMATAS:1777	WMATAS:1434	Washington, DC	730	0	1	38.9012792	-77.0334240	McPherson Sq		PF_C02_1	1
FFC:28694		Washington, DC	766	0	3	38.8991298	-77.0435590	19th St and H St	6532	6532	1
FFC:28695		Washington, DC	675	0	3	38.8974931	-77.0435500	19th St and F St NW	6513	6513	1
FFC:28692		Washington, DC	451	0	3	38.8952448	-77.0415900	18th St and E St	6512	6512	1
FFC:28693		Washington, DC	562	0	3	38.8981316	-77.0415900	18th St and G St	6531	6531	1
FFC:28690		Washington, DC	854	0	3	38.8950020	-77.0462390	Virginia Ave NW and 21st St NW	6510	6510	1
FFC:28691		Washington, DC	600	0	3	38.8930774	-77.0427950	Virginia Ave and 19th St	6511	6511	1
FFC:28681		Washington, DC	712	0	3	38.8921961	-77.0290350	Constitution Ave and 12th St SW	6932	6932	1
FFC:28684		Washington, DC	873	0	3	38.8919892	-77.0271190	Constitution Ave and 12th St	6933	6933	1
DCC:1815		Washington, DC	1025	0	3	38.9027721	-77.0297720	13th Street and K Street NW (SB)	1001257	1001257	0
DCC:1624		Washington, DC	1053	0	3	38.9026012	-77.0288910	K Street and 13th Street NW (WB)	1003810	1003810	0
DCC:1845		Washington, DC	896	0	3	38.9026012	-77.0325060	K Street and 14th Street NW	1001239	1001239	0
DCC:1657		Washington, DC	1039	0	3	38.9024483	-77.0289270	K Street and 13th Street NW (EB)	1003817	1003817	0
DCC:1857		Washington, DC	1306	0	3	38.8906043	-77.0224340	Madison Drive and 7th Street NW (WB)	1003860	1003860	0
DCC:1862		Washington, DC	1304	0	3	38.8854332	-77.0448900	West Basin Drive Near Independence Avenue SW (NB)	1003867	1003867	0
DCC:1868		Washington, DC	1389	0	3	38.8886528	-77.0226230	Jefferson Drive and 7th Street SW (EB)	1003854	1003854	0
DCC:1859		Washington, DC	784	0	3	38.8884099	-77.0335410	15th Street and Jefferson Drive SW (SB)	1003847	1003847	0
DCC:1846		Washington, DC	833	0	3	38.9026012	-77.0369850	K Street and 16th Street NW (WB)	1001242	1001242	0
DCC:1629		Washington, DC	1303	0	3	38.9020976	-77.0484510	Pennsylvania Avenue and 22nd Street NW	1001202	1001202	0
DCC:1867		Washington, DC	1003	0	3	38.8885988	-77.0283430	Jefferson Drive and 12th Street SW (EB)	1003853	1003853	0
DCC:1660		Washington, DC	1491	0	3	38.9019447	-77.0215440	Massachusetts Avenue and 7th Street NW (EB)	1003862	1003862	0
DCC:1858		Washington, DC	837	0	3	38.8905144	-77.0287020	Madison Drive and 12th Street NW (WB)	1003861	1003861	0
DCC:1866		Washington, DC	592	0	3	38.8903345	-77.0333250	15th Street and Madison Drive NW (SB)	1003846	1003846	0
DCC:1651		Washington, DC	1327	0	3	38.9019717	-77.0489280	Pennsylvania Avenue and 22nd Street NW (EB)	1001198	1001198	0
DCC:1863		Washington, DC	1438	0	3	38.8884729	-77.0506280	Lincoln Memorial Circle SW (WB)	1003858	1003858	0
DCC:1666		Washington, DC	810	0	3	38.9014411	-77.0316970	I Street and 14th Street NW (WB)	1001191	1001191	0
DCC:1860		Washington, DC	1068	0	3	38.8857030	-77.0338460	15th Street Near Maine Avenue SW (SB)	1003865	1003865	0
DCC:1653		Washington, DC	1033	0	3	38.9024483	-77.0436850	K Street and 19th Street NW (EB)	1001219	1001219	0
DCC:1654		Washington, DC	866	0	3	38.9024483	-77.0397550	K Street and 17th Street NW (EB)	1001229	1001229	0
DCC:1791		Washington, DC	1133	0	3	38.9012432	-77.0468330	Pennsylvania Avenue and 21st Street NW (EB)	1001182	1001182	0
DCC:1864		Washington, DC	972	0	3	38.8919802	-77.0468600	Constitution Avenue and 21st Street NW (EB)	1000855	1000855	0
DCC:1865		Washington, DC	564	0	3	38.8918813	-77.0414010	Constitution Avenue and 18th Street NW (EB)	1003850	1003850	0
DCC:1655		Washington, DC	817	0	3	38.9024573	-77.0367870	K Street and 16th Street NW (EB)	1001226	1001226	0
DCC:1793		Washington, DC	1260	0	3	38.9018008	-77.0246100	New York Avenue and 9th Street NW (EB)	1003525	1003525	0
DCC:1847		Washington, DC	865	0	3	38.9025742	-77.0392240	K Street and Connecticut Avenue NW (WB)	1001241	1001241	0
DCC:1837		Washington, DC	886	0	3	38.9022505	-77.0318050	14th Street and K Street NW (NB)	1001209	1001209	0
DCC:1628		Washington, DC	1023	0	3	38.9026012	-77.0432620	K Street and 19th Street NW (WB)	1001233	1001233	0
DCC:1622		Washington, DC	1491	0	3	38.9021785	-77.0217150	Massachusetts Avenue and 7th Street NW (WB)	1003521	1003521	0
DCC:1656		Washington, DC	889	0	3	38.9024393	-77.0322100	K Street and 14th Street NW (EB)	1001222	1001222	0
DCC:1844		Washington, DC	1280	0	3	38.9020886	-77.0246010	New York Avenue and 9th Street NW (WB)	1003660	1003660	0
DCC:1792		Washington, DC	1172	0	3	38.9024393	-77.0266070	K Street and 11th Street NW (EB)	1003509	1003509	0
WMATA:105476		Silver Spring, MD	1479	0	3	39.0038737	-77.0236660	Colesville Rd / Rowen Rd	2000244	10178	0
WMATA:105474		Silver Spring, MD	1016	0	3	38.9998357	-77.0256810	Colesville Rd / S Noyes Dr	2000224	10088	0
WMATA:105468		Silver Spring, MD	999	0	3	38.9996829	-77.0260220	Colesville Rd / S Noyes Dr	2000220	10082	0
WMATA:105473		Silver Spring, MD	896	0	3	38.9987566	-77.0261480	Colesville Rd / Spring St	2000209	10056	0
WMATA:122047		Silver Spring, MD	831	0	3	38.9981540	-77.0268140	Colesville Rd / Spring St	2000207	10050	0
WMATA:104635		Silver Spring, MD	809	0	3	38.9974795	-77.0295030	Georgia Av / Cameron St	2000200	10020	0
WMATA:105472		Silver Spring, MD	751	0	3	38.9974256	-77.0270120	Colesville Rd / Fenton St	2001141	14988	0
WMATA:103217		Silver Spring, MD	731	0	3	38.9972817	-77.0263730	Fenton St / Roeder Rd	2002910	17325	0
WMATA:104637		Silver Spring, MD	1277	0	3	39.0008250	-77.0331000	Georgia Av / Ballard St	2000231	10107	0
WMATA:103348		Silver Spring, MD	719	0	3	38.9971648	-77.0257970	Fenton St / Roeder Rd	2000197	10014	0
WMATA:114346		Silver Spring, MD	592	0	3	38.9957258	-77.0283790	Colesville Rd / Georgia Av	2001140	27959	0
WMATA:104464		Silver Spring, MD	1168	0	3	38.9953661	-77.0382170	East-West Hwy / Summit Hills Apt #1704	2000188	18958	0
WMATA:105467		Silver Spring, MD	1200	0	3	39.0014815	-77.0253300	Colesville Rd / N Noyes Dr	2000234	10128	0
WMATA:104556		Silver Spring, MD	1496	0	3	38.9953211	-77.0423630	East-West Hwy / Rosemary Hills Dr	2000189	9973	0
WMATA:103347		Silver Spring, MD	526	0	3	38.9952222	-77.0242600	Fenton St / Wayne Av	2001149	15008	0
WMATA:103216		Silver Spring, MD	502	0	3	38.9951593	-77.0270030	Georgia Av / Ellsworth Dr	2000186	9969	0
WMATA:104462		Silver Spring, MD	728	0	3	38.9943049	-77.0331360	East-West Hwy / Colesville Rd	2000172	18956	0
WMATA:103346		Silver Spring, MD	430	0	3	38.9942150	-77.0239990	Fenton St / Bonifant St	2000170	9939	0
WMATA:105470		Silver Spring, MD	497	0	3	38.9939812	-77.0300240	Silver Spring / Bay 114	2005465	19054	0
WMATA:104638		Silver Spring, MD	1489	0	3	39.0023089	-77.0347010	Georgia Av / Noyes Dr	2000238	10144	0
WMATA:104128		Silver Spring, MD	341	0	3	38.9937114	-77.0268680	Georgia Av / Bonifant St	2000167	16692	0
WMATA:103214		Silver Spring, MD	475	0	3	38.9936124	-77.0301320	Silver Spring / Bay 223	2005474	18911	0
WMATA:104558		Silver Spring, MD	813	0	3	38.9943769	-77.0342330	East-West Hwy / E Falkland Ln	2000174	9949	0
WMATA:105199		Silver Spring, MD	490	0	3	38.9935765	-77.0304020	Silver Spring / Bay 219	2005470	18954	0
WMATA:104460		Silver Spring, MD	490	0	3	38.9935675	-77.0304110	Silver Spring / Bay 102	2005453	18912	0
WMATA:105016		Silver Spring, MD	668	0	3	38.9934416	-77.0329740	Colesville Rd / East-West Hwy	2001001	11811	0
WMATA:104125		Silver Spring, MD	459	0	3	38.9933696	-77.0301680	Silver Spring / Bay 220	2005471	18907	0
WMATA:105014		Silver Spring, MD	454	0	3	38.9933247	-77.0301230	Silver Spring / Bay 103	2005454	18918	0
WMATA:109130		Silver Spring, MD	433	0	3	38.9931808	-77.0299610	Silver Spring / Bay 104	2005455	18914	0
WMATA:104738		Silver Spring, MD	830	0	3	38.9975335	-77.0299700	Georgia Av / Cameron St	2000204	10027	0
WMATA:105120		Silver Spring, MD	586	0	3	38.9855815	-77.0277580	Eastern Av / 12 St	2001003	11841	0
WMATA:103340		Silver Spring, MD	870	0	3	38.9851408	-77.0190080	Philadelphia Av / Takoma Av	2000101	9736	0
WMATA:104131		Silver Spring, MD	715	0	3	38.9842865	-77.0267240	Georgia Av NW / Eastern Av NW	1003614	16123	0
WMATA:103338		Silver Spring, MD	1434	0	3	38.9822720	-77.0135310	Philadelphia Av / Holly Av	2000090	9669	0
WMATA:103343		Silver Spring, MD	212	0	3	38.9899972	-77.0238100	Fenton St / Sligo Av	2000138	9844	0
WMATA:105022		Silver Spring, MD	796	0	3	38.9835850	-77.0272180	Alaska Av NW / Kalmia Rd NW	1002888	11791	0
WMATA:109125		Silver Spring, MD	1050	0	3	38.9854826	-77.0362300	16 St NW / Kalmia Rd NW	1002947	11862	0
WMATA:105127		Silver Spring, MD	660	0	3	38.9930908	-77.0330910	Colesville Rd / East-West Hwy	2001009	11848	0
WMATA:105021		Silver Spring, MD	630	0	3	38.9851408	-77.0275150	Eastern Av NW / 12 St NW	1002887	11790	0
WMATA:105019		Silver Spring, MD	532	0	3	38.9880816	-77.0312560	Eastern Av NW / 14 St NW	1002885	11788	0
WMATA:109137		Silver Spring, MD	1211	0	3	38.9833512	-77.0364450	16 St NW / Juniper St NW	1002939	11854	0
WMATA:104133		Silver Spring, MD	1039	0	3	38.9813637	-77.0266430	Georgia Av NW / Hemlock St NW	1002853	9653	0
WMATA:115295		Silver Spring, MD	1439	0	3	38.9777574	-77.0265530	Georgia Av NW / Fern St NW	1003947	27967	0
WMATA:109123		Silver Spring, MD	1369	0	3	38.9812378	-77.0362480	16 St NW / Hemlock St NW	1002945	11860	0
WMATA:103218		Silver Spring, MD	652	0	3	38.9965172	-77.0251230	Fenton St / Ellsworth Dr	2001143	18150	0
WMATA:109124		Silver Spring, MD	1223	0	3	38.9830274	-77.0362390	16 St NW / Juniper St NW	1002946	11861	0
WMATA:109136		Silver Spring, MD	1068	0	3	38.9854376	-77.0364450	16 St NW / Kalmia Rd NW	1002938	11853	0
WMATA:109454		Silver Spring, MD	876	0	3	38.9904738	-77.0362300	16 St NW / Portal Dr NW	1002950	11865	0
WMATA:104739		Silver Spring, MD	658	0	3	38.9962834	-77.0286570	Georgia Av / Colesville Rd	2001247	15387	0
WMATA:105119		Silver Spring, MD	819	0	3	38.9833872	-77.0272180	Alaska Av NW / Kalmia Rd NW	1002934	11840	0
WMATA:114285		Silver Spring, MD	1432	0	3	38.9778204	-77.0263370	Georgia Av NW / Fern St NW	1002840	9565	0
WMATA:103225		Silver Spring, MD	851	0	3	38.9851678	-77.0192770	Philadelphia Av / Takoma Av	2000104	9744	0
WMATA:103223		Silver Spring, MD	312	0	3	38.9884953	-77.0238460	Fenton St / Richmond Av	2000129	9827	0
WMATA:103344		Silver Spring, MD	209	0	3	38.9915260	-77.0239180	Fenton St / Silver Spring Av	2001148	15007	0
WMATA:105475		Silver Spring, MD	1216	0	3	39.0016074	-77.0249880	Colesville Rd / N Noyes Dr	2000235	10129	0
WMATA:104134		Silver Spring, MD	1284	0	3	38.9791514	-77.0265800	Georgia Av NW / Geranium St NW	1002844	9597	0
WMATA:104223		Silver Spring, MD	1220	0	3	38.9797269	-77.0263640	Georgia Av NW / Geranium St NW	1002845	9610	0
WMATA:111539		Silver Spring, MD	509	0	3	38.9940621	-77.0301140	Silver Spring / Bay 113	2005464	19053	0
WMATA:103222		Silver Spring, MD	193	0	3	38.9899792	-77.0240620	Fenton St / Sligo Av	2000139	9846	0
WMATA:116401		Silver Spring, MD	566	0	3	38.9856265	-77.0265530	Georgia Av / Blair Rd	2000103	21544	0
WMATA:105117		Silver Spring, MD	1136	0	3	38.9809050	-77.0298440	Alaska Av NW / 13 St NW	1002932	11838	0
WMATA:104465		Silver Spring, MD	1413	0	3	38.9962205	-77.0408340	East-West Hwy / #1705	2000192	18959	0
WMATA:109138		Silver Spring, MD	1404	0	3	38.9809590	-77.0364450	16 St NW / Holly St NW	1002940	11855	0
WMATA:104127		Silver Spring, MD	454	0	3	38.9944398	-77.0282080	Wayne Av / Dixon Av	2005434	18906	0
WMATA:103227		Silver Spring, MD	1412	0	3	38.9823260	-77.0138100	Philadelphia Av / Holly Av	2000091	9670	0
WMATA:104557		Silver Spring, MD	1172	0	3	38.9952042	-77.0383610	East-West Hwy / Summit Hills Apt	2000187	9971	0
WMATA:105023		Silver Spring, MD	1067	0	3	38.9814626	-77.0294670	Alaska Av NW / Hemlock St NW	1002889	11792	0
WMATA:103339		Silver Spring, MD	1299	0	3	38.9829915	-77.0147990	Philadelphia Av / Chestnut Av	2000094	9681	0
WMATA:104227		Silver Spring, MD	410	0	3	38.9870204	-77.0264990	Georgia Av / Burlington Av	2005505	18962	0
WMATA:104736		Silver Spring, MD	1266	0	3	39.0006181	-77.0332980	Georgia Av / Ballard St	2000230	10104	0
WMATA:105018		Silver Spring, MD	667	0	3	38.9900511	-77.0337740	Eastern Av NW / Northgate Rd NW	1002884	11787	0
WMATA:103224		Silver Spring, MD	632	0	3	38.9864359	-77.0212560	Philadelphia Av / Chicago Av	2000114	9780	0
