title	subtitle	id	networkName	networkId	color	textColor	latitude	longitude	type	location	bike_count	electric_bike_count	dock_count
Electric scooter		d40d9dcf-cc3a-5b32-9b86-d10d77803166	VeoRide	1513	04B7A8	FFFFFF	38.9869230	-76.9425830	electric-scooter	College Park, MD	0	0	0
Electric scooter		e239a450-731f-53c1-9dcd-2fdb798b655a	VeoRide	1513	04B7A8	FFFFFF	38.9888720	-76.9364920	electric-scooter	College Park, MD	0	0	0
Electric scooter		4d8decfc-1ea0-50e1-ae11-d8c98a0e27a5	VeoRide	1513	04B7A8	FFFFFF	38.9895020	-76.9386390	electric-scooter	College Park, MD	0	0	0
Electric scooter		f0daa1f7-94ff-5a14-8a82-25a68d0e362f	VeoRide	1513	04B7A8	FFFFFF	38.9811730	-76.9354890	electric-scooter	College Park, MD	0	0	0
Electric scooter		b7fd0975-d59f-5a29-849d-c59ff23657f6	VeoRide	1513	04B7A8	FFFFFF	38.9939580	-76.9403560	electric-scooter	College Park, MD	0	0	0
Electric scooter		fca20b25-ca12-5da6-a225-df6c20c994ce	VeoRide	1513	04B7A8	FFFFFF	38.9873960	-76.9426800	electric-scooter	College Park, MD	0	0	0
Electric scooter		f1aa9499-7272-5b08-b8eb-12c8b04c7944	VeoRide	1513	04B7A8	FFFFFF	38.9890690	-76.9365230	electric-scooter	College Park, MD	0	0	0
Electric scooter		ddf3b110-a03e-5cb8-adf4-4789a87bd1f6	VeoRide	1513	04B7A8	FFFFFF	38.9904490	-76.9394280	electric-scooter	College Park, MD	0	0	0
Electric scooter		b99ccc86-aebc-5e44-b54b-54b5341d0609	VeoRide	1513	04B7A8	FFFFFF	38.9808830	-76.9353670	electric-scooter	College Park, MD	0	0	0
Electric scooter		257678d7-c7ce-59cb-aa5d-fbefc54e298d	VeoRide	1513	04B7A8	FFFFFF	38.9801270	-76.9420520	electric-scooter	College Park, MD	0	0	0
Electric scooter		cf612df7-1010-5544-8bb1-0b90e338430a	VeoRide	1513	04B7A8	FFFFFF	38.9947430	-76.9399570	electric-scooter	College Park, MD	0	0	0
Electric scooter		665ba21c-2b03-5850-b3d0-71238d853e55	VeoRide	1513	04B7A8	FFFFFF	38.9812490	-76.9422570	electric-scooter	College Park, MD	0	0	0
Electric scooter		dc8686c3-180d-571a-9a18-283fc0bcd657	VeoRide	1513	04B7A8	FFFFFF	38.9861080	-76.9489840	electric-scooter	College Park, MD	0	0	0
Electric scooter		9e7a945c-d753-519c-8431-52c2b500bd10	VeoRide	1513	04B7A8	FFFFFF	38.9857740	-76.9402640	electric-scooter	College Park, MD	0	0	0
Electric scooter		b353df5c-4a6a-5f82-a47c-c2461f4d8f79	VeoRide	1513	04B7A8	FFFFFF	38.9873400	-76.9426680	electric-scooter	College Park, MD	0	0	0
Electric scooter		c9dc4271-ac3b-5e57-bb61-c5aa1dee31aa	VeoRide	1513	04B7A8	FFFFFF	38.9867360	-76.9414480	electric-scooter	College Park, MD	0	0	0
Electric scooter		6ae0a67c-cf08-5be5-970d-7311c1c1b3f7	VeoRide	1513	04B7A8	FFFFFF	38.9863150	-76.9474930	electric-scooter	College Park, MD	0	0	0
Electric scooter		42a44233-8da2-5097-ba3b-377fc2b12f2e	VeoRide	1513	04B7A8	FFFFFF	38.9855190	-76.9385190	electric-scooter	College Park, MD	0	0	0
Electric scooter		870278b8-1d6e-5b54-b2db-86e06e5c16b6	VeoRide	1513	04B7A8	FFFFFF	38.9878490	-76.9421490	electric-scooter	College Park, MD	0	0	0
Electric scooter		dd5cd8bb-7b52-5a49-9231-bbc451b434ed	VeoRide	1513	04B7A8	FFFFFF	38.9867900	-76.9425600	electric-scooter	College Park, MD	0	0	0
Electric scooter		1d6cbe7c-09bb-5818-bcc1-95977966ab03	VeoRide	1513	04B7A8	FFFFFF	38.9924370	-76.9435790	electric-scooter	College Park, MD	0	0	0
Electric scooter		87a6b486-fe2f-5bab-b962-f37d26ee255c	VeoRide	1513	04B7A8	FFFFFF	38.9828680	-76.9367490	electric-scooter	College Park, MD	0	0	0
Electric scooter		9346293a-f7b5-5b13-9970-3e7b6a6098c6	VeoRide	1513	04B7A8	FFFFFF	38.9809390	-76.9422770	electric-scooter	College Park, MD	0	0	0
Electric scooter		367e1e35-ee6f-5d51-897f-86b775ff4da8	VeoRide	1513	04B7A8	FFFFFF	38.9865550	-76.9447440	electric-scooter	College Park, MD	0	0	0
Electric scooter		daaf75d1-197f-53fa-bf09-cc15bfe4de1d	VeoRide	1513	04B7A8	FFFFFF	38.9894690	-76.9384830	electric-scooter	College Park, MD	0	0	0
Electric scooter		0989dd20-041e-539c-9163-ce90147dd934	VeoRide	1513	04B7A8	FFFFFF	38.9910640	-76.9338660	electric-scooter	College Park, MD	0	0	0
Electric scooter		e25353ac-9f69-5899-92a2-ffe85c20d8f6	VeoRide	1513	04B7A8	FFFFFF	38.9811460	-76.9354760	electric-scooter	College Park, MD	0	0	0
Electric scooter		3641e10c-49e9-5741-985c-3ac0e9663eac	VeoRide	1513	04B7A8	FFFFFF	38.9861230	-76.9402280	electric-scooter	College Park, MD	0	0	0
Electric scooter		c8efe029-fe51-5daa-8a39-b12c4d343e2d	VeoRide	1513	04B7A8	FFFFFF	38.9874040	-76.9443010	electric-scooter	College Park, MD	0	0	0
Electric scooter		a63f82e6-ddc9-5a6b-b70a-0e539b43c095	VeoRide	1513	04B7A8	FFFFFF	38.9930320	-76.9434960	electric-scooter	College Park, MD	0	0	0
Electric scooter		0fa40a70-117d-5a92-8c9e-5143f17c90d3	VeoRide	1513	04B7A8	FFFFFF	38.9923000	-76.9322410	electric-scooter	College Park, MD	0	0	0
Electric scooter		0ce461a5-2685-50c4-8f9a-b43a70f2205d	VeoRide	1513	04B7A8	FFFFFF	38.9947550	-76.9399890	electric-scooter	College Park, MD	0	0	0
Electric scooter		c11873ba-4298-5b09-a5b8-926d8fd34369	VeoRide	1513	04B7A8	FFFFFF	38.9910910	-76.9369710	electric-scooter	College Park, MD	0	0	0
Electric scooter		235960f4-4eb5-59ad-a5e0-417af555869d	VeoRide	1513	04B7A8	FFFFFF	38.9820010	-76.9379930	electric-scooter	College Park, MD	0	0	0
Electric scooter		67fac3c2-26ff-5763-a4dc-a4315f6cc712	VeoRide	1513	04B7A8	FFFFFF	38.9863100	-76.9474890	electric-scooter	College Park, MD	0	0	0
Electric scooter		2a313fff-767d-5c45-aadc-cb16e12bed3a	VeoRide	1513	04B7A8	FFFFFF	38.9835920	-76.9419700	electric-scooter	College Park, MD	0	0	0
Electric scooter		d84e8eec-4767-551d-84b0-092294360796	VeoRide	1513	04B7A8	FFFFFF	38.9851230	-76.9440930	electric-scooter	College Park, MD	0	0	0
Electric scooter		63042db8-516f-5fb9-86c6-09336caad586	VeoRide	1513	04B7A8	FFFFFF	38.9910820	-76.9339470	electric-scooter	College Park, MD	0	0	0
Electric scooter		360c4861-2635-5a73-b60e-29ae8a018460	VeoRide	1513	04B7A8	FFFFFF	38.9817440	-76.9396140	electric-scooter	College Park, MD	0	0	0
Electric scooter		be3fe226-c390-53ae-88e5-f4a220ee19cf	VeoRide	1513	04B7A8	FFFFFF	38.9872480	-76.9426530	electric-scooter	College Park, MD	0	0	0
Electric scooter		4a8a59dc-197f-5624-a6cd-56efbf1d84c5	VeoRide	1513	04B7A8	FFFFFF	38.9874590	-76.9488740	electric-scooter	College Park, MD	0	0	0
Electric scooter		201f7c76-2d19-59dd-9e1d-32894bf79375	VeoRide	1513	04B7A8	FFFFFF	38.9931180	-76.9322130	electric-scooter	College Park, MD	0	0	0
Electric scooter		3fef1113-2011-5132-8494-6ec076b8dc1a	VeoRide	1513	04B7A8	FFFFFF	38.9866430	-76.9488590	electric-scooter	College Park, MD	0	0	0
Electric scooter		ad5a46de-750e-524c-9954-74ea29fd1196	VeoRide	1513	04B7A8	FFFFFF	38.9828340	-76.9414440	electric-scooter	College Park, MD	0	0	0
Electric scooter		8c6c1cce-63d3-535f-982a-1c0fef06f4de	VeoRide	1513	04B7A8	FFFFFF	38.9821130	-76.9433670	electric-scooter	College Park, MD	0	0	0
Electric scooter		40014b9c-5817-595a-ba60-6499de3a8747	VeoRide	1513	04B7A8	FFFFFF	38.9803360	-76.9351610	electric-scooter	College Park, MD	0	0	0
Electric scooter		b1cc2e40-a00c-5968-8f31-d403b3328a39	VeoRide	1513	04B7A8	FFFFFF	38.9831500	-76.9478340	electric-scooter	College Park, MD	0	0	0
Electric scooter		bbfb7244-222a-5820-a7e5-12dfad45a172	VeoRide	1513	04B7A8	FFFFFF	38.9890990	-76.9386930	electric-scooter	College Park, MD	0	0	0
Electric scooter		0cf46122-9238-5a5e-847d-3c17856b3e4c	VeoRide	1513	04B7A8	FFFFFF	38.9786430	-76.9328140	electric-scooter	College Park, MD	0	0	0
Electric scooter		8520fee1-316f-55e1-b70c-5ab6c8daa1c9	VeoRide	1513	04B7A8	FFFFFF	38.9830650	-76.9370970	electric-scooter	College Park, MD	0	0	0
Electric scooter		b7cdd18d-f6e0-590c-9f51-5e2cfebc4498	VeoRide	1513	04B7A8	FFFFFF	38.9862950	-76.9475750	electric-scooter	College Park, MD	0	0	0
Electric scooter		fe2d52b8-68d5-569d-b481-7b988d3acd68	VeoRide	1513	04B7A8	FFFFFF	38.9796760	-76.9392920	electric-scooter	College Park, MD	0	0	0
Electric scooter		fe85fb62-ec90-5478-93e3-48c48e1a6e32	VeoRide	1513	04B7A8	FFFFFF	38.9856090	-76.9471150	electric-scooter	College Park, MD	0	0	0
Electric scooter		35545502-9615-5350-9544-c9e91c692b4b	VeoRide	1513	04B7A8	FFFFFF	38.9860870	-76.9476500	electric-scooter	College Park, MD	0	0	0
Electric scooter		c1e73f6f-4ecd-54a6-8490-5dd5814d4a4a	VeoRide	1513	04B7A8	FFFFFF	38.9889760	-76.9367660	electric-scooter	College Park, MD	0	0	0
Electric scooter		2d9efcad-2dc6-5d85-89fc-cefaf5488bb0	VeoRide	1513	04B7A8	FFFFFF	38.9831550	-76.9477960	electric-scooter	College Park, MD	0	0	0
Electric scooter		c34f46a2-dfd0-59ff-a6d2-ae1f5da2da3a	VeoRide	1513	04B7A8	FFFFFF	38.9801460	-76.9420980	electric-scooter	College Park, MD	0	0	0
Electric scooter		22ba84d7-3950-5a70-9cb6-6bd8285c1d5b	VeoRide	1513	04B7A8	FFFFFF	38.9873130	-76.9454010	electric-scooter	College Park, MD	0	0	0
Electric scooter		fb69b467-4f09-5d85-bdbe-73b43157e492	VeoRide	1513	04B7A8	FFFFFF	38.9866650	-76.9421890	electric-scooter	College Park, MD	0	0	0
Electric scooter		8961c4dc-cbd6-5739-a147-5b1bf4da1ed0	VeoRide	1513	04B7A8	FFFFFF	38.9794690	-76.9415840	electric-scooter	College Park, MD	0	0	0
Electric scooter		f462c918-339d-5dca-8fa5-2d5a74df7ad3	VeoRide	1513	04B7A8	FFFFFF	38.9914680	-76.9464370	electric-scooter	College Park, MD	0	0	0
Electric scooter		0adabdc1-8429-5654-9df0-9d4900d03f65	VeoRide	1513	04B7A8	FFFFFF	38.9921190	-76.9418730	electric-scooter	College Park, MD	0	0	0
Electric scooter		4a854255-c2a6-528a-929a-6c019b5d4d2f	VeoRide	1513	04B7A8	FFFFFF	38.9833530	-76.9436380	electric-scooter	College Park, MD	0	0	0
Electric scooter		0ad8d1cc-2640-5a77-bf64-96be1ef1207b	VeoRide	1513	04B7A8	FFFFFF	38.9863160	-76.9476010	electric-scooter	College Park, MD	0	0	0
Electric scooter		bd7bc2ed-f21c-583c-b6fb-0cb7fbd8c393	VeoRide	1513	04B7A8	FFFFFF	38.9846530	-76.9430570	electric-scooter	College Park, MD	0	0	0
Electric scooter		75afde8b-a2cd-5c79-ada1-3a9989b2240e	VeoRide	1513	04B7A8	FFFFFF	38.9855140	-76.9475760	electric-scooter	College Park, MD	0	0	0
Electric scooter		59c1b452-4c48-55f0-abd9-0c3a028d50c7	VeoRide	1513	04B7A8	FFFFFF	38.9851610	-76.9458440	electric-scooter	College Park, MD	0	0	0
Electric scooter		e5ef5da9-67ac-575c-8646-7ba35e773f88	VeoRide	1513	04B7A8	FFFFFF	38.9949070	-76.9404640	electric-scooter	College Park, MD	0	0	0
Electric scooter		c6362f60-6740-53a2-9e43-d0389ec8b4e8	VeoRide	1513	04B7A8	FFFFFF	38.9871390	-76.9438150	electric-scooter	College Park, MD	0	0	0
Electric scooter		3e6dbdee-5c18-52bd-888e-9c4469194dbc	VeoRide	1513	04B7A8	FFFFFF	38.9873760	-76.9425930	electric-scooter	College Park, MD	0	0	0
Electric scooter		a3c81236-20d1-5875-a88b-2c8329e51031	VeoRide	1513	04B7A8	FFFFFF	38.9866870	-76.9414230	electric-scooter	College Park, MD	0	0	0
Electric scooter		dad6c94c-5367-56ca-98b8-b64f10a1c19e	VeoRide	1513	04B7A8	FFFFFF	38.9924370	-76.9423910	electric-scooter	College Park, MD	0	0	0
Electric scooter		59bcb245-65eb-5c9c-a59b-23dc9187a104	VeoRide	1513	04B7A8	FFFFFF	38.9947480	-76.9399580	electric-scooter	College Park, MD	0	0	0
Electric scooter		089a2754-42ec-5a5d-b40a-812aaca1235b	VeoRide	1513	04B7A8	FFFFFF	38.9952690	-76.9370070	electric-scooter	College Park, MD	0	0	0
Electric scooter		9745d11b-ad40-541b-a937-1c1038103f99	VeoRide	1513	04B7A8	FFFFFF	38.9860900	-76.9489000	electric-scooter	College Park, MD	0	0	0
Electric scooter		6c2e07a2-24d0-57c9-a64c-684e785ea86d	VeoRide	1513	04B7A8	FFFFFF	38.9816270	-76.9397340	electric-scooter	College Park, MD	0	0	0
Electric scooter		2fb83894-9075-515d-ba39-5698a055cedb	VeoRide	1513	04B7A8	FFFFFF	38.9825580	-76.9453490	electric-scooter	College Park, MD	0	0	0
Electric scooter		361e7e57-e57c-5569-9b8f-41bfd8ef7745	VeoRide	1513	04B7A8	FFFFFF	38.9822910	-76.9389180	electric-scooter	College Park, MD	0	0	0
Electric scooter		00bf21b6-1d52-5979-8d8c-7bc78d407fe1	VeoRide	1513	04B7A8	FFFFFF	38.9953550	-76.9374260	electric-scooter	College Park, MD	0	0	0
Electric scooter		a6cf6b1f-296a-5412-8cf0-2c3244fc37eb	VeoRide	1513	04B7A8	FFFFFF	38.9813880	-76.9407830	electric-scooter	College Park, MD	0	0	0
Electric scooter		2728b01e-a53d-58a7-899d-def07e7a48d1	VeoRide	1513	04B7A8	FFFFFF	38.9891090	-76.9387330	electric-scooter	College Park, MD	0	0	0
Electric scooter		e6e6594c-cd53-5597-8d86-0625f302bfa8	VeoRide	1513	04B7A8	FFFFFF	38.9806640	-76.9318750	electric-scooter	College Park, MD	0	0	0
Electric scooter		a6fa1142-63a1-5722-bee8-49bbc6e8ab45	VeoRide	1513	04B7A8	FFFFFF	38.9914130	-76.9464890	electric-scooter	College Park, MD	0	0	0
Electric scooter		ae9153d9-0a7e-558a-8d1e-6fd623c370bb	VeoRide	1513	04B7A8	FFFFFF	38.9877050	-76.9445140	electric-scooter	College Park, MD	0	0	0
Electric scooter		beb35bb7-4865-565c-b9cc-41236b67bc7a	VeoRide	1513	04B7A8	FFFFFF	38.9891060	-76.9368120	electric-scooter	College Park, MD	0	0	0
Electric scooter		73942d50-20a4-5691-a126-75b516995df0	VeoRide	1513	04B7A8	FFFFFF	38.9868290	-76.9425790	electric-scooter	College Park, MD	0	0	0
Electric scooter		6c0f9c09-a060-5f29-b2a2-3fc0be034402	VeoRide	1513	04B7A8	FFFFFF	38.9929260	-76.9333210	electric-scooter	College Park, MD	0	0	0
Electric scooter		6b57a110-50e4-5d29-8b6e-d2b7146a0452	VeoRide	1513	04B7A8	FFFFFF	38.9911640	-76.9428000	electric-scooter	College Park, MD	0	0	0
Electric scooter		bff174ca-d7f8-55da-9482-d1ec0b69e0c9	VeoRide	1513	04B7A8	FFFFFF	38.9818220	-76.9447890	electric-scooter	College Park, MD	0	0	0
Electric scooter		770c1f9b-3216-5c3d-8903-8c0a3df47043	VeoRide	1513	04B7A8	FFFFFF	38.9930090	-76.9374620	electric-scooter	College Park, MD	0	0	0
Electric scooter		0be74e77-caea-5dec-a878-9a1d215b28c6	VeoRide	1513	04B7A8	FFFFFF	38.9904470	-76.9420690	electric-scooter	College Park, MD	0	0	0
Electric scooter		3bdb824b-e0be-5a77-b69f-a505bf01c68b	VeoRide	1513	04B7A8	FFFFFF	38.9903190	-76.9282610	electric-scooter	College Park, MD	0	0	0
Electric scooter		22892fad-7420-5f70-a9d8-462a88a2a303	VeoRide	1513	04B7A8	FFFFFF	38.9815620	-76.9428240	electric-scooter	College Park, MD	0	0	0
Electric scooter		46fb3484-2b92-57b7-903f-682e4a943416	VeoRide	1513	04B7A8	FFFFFF	38.9806340	-76.9319020	electric-scooter	College Park, MD	0	0	0
Electric scooter		9deed585-ff4f-5415-b168-ccedf96130f0	VeoRide	1513	04B7A8	FFFFFF	38.9929100	-76.9332740	electric-scooter	College Park, MD	0	0	0
Electric scooter		ad4f7660-412f-5916-a336-db822a3bb2b1	VeoRide	1513	04B7A8	FFFFFF	38.9947650	-76.9399700	electric-scooter	College Park, MD	0	0	0
Electric scooter		b966f9ab-06ea-58fa-9bea-c5afc113da04	VeoRide	1513	04B7A8	FFFFFF	38.9880840	-76.9391780	electric-scooter	College Park, MD	0	0	0
Electric scooter		664aec22-76a8-529f-b178-4bced8b61430	VeoRide	1513	04B7A8	FFFFFF	38.9880730	-76.9392180	electric-scooter	College Park, MD	0	0	0
Electric scooter		81882e9f-5278-5b1d-b3f7-123b5ad41051	VeoRide	1513	04B7A8	FFFFFF	38.9885360	-76.9407370	electric-scooter	College Park, MD	0	0	0
Electric scooter		216607ec-d455-5739-87fd-8e8d0a6c945c	VeoRide	1513	04B7A8	FFFFFF	38.9911620	-76.9339430	electric-scooter	College Park, MD	0	0	0
Electric scooter		1ae9f360-c8d9-51a5-a536-ad1256948023	VeoRide	1513	04B7A8	FFFFFF	38.9910530	-76.9336170	electric-scooter	College Park, MD	0	0	0
Electric scooter		1698d0a8-12a0-5b2f-9c4f-549f3382bd74	VeoRide	1513	04B7A8	FFFFFF	38.9914190	-76.9337260	electric-scooter	College Park, MD	0	0	0
Electric scooter		945500a3-12ac-5e42-9665-83c662a3c23a	VeoRide	1513	04B7A8	FFFFFF	38.9906440	-76.9418600	electric-scooter	College Park, MD	0	0	0
Electric scooter		428cc340-78a0-5726-b996-38ea1ce92215	VeoRide	1513	04B7A8	FFFFFF	38.9850620	-76.9458480	electric-scooter	College Park, MD	0	0	0
Electric scooter		3b2e1840-89a2-5858-baf3-f3cf06b8b2af	VeoRide	1513	04B7A8	FFFFFF	38.9909070	-76.9368680	electric-scooter	College Park, MD	0	0	0
Electric scooter		653cfb34-d6f6-5ec6-80c8-b73b7b9820b5	VeoRide	1513	04B7A8	FFFFFF	38.9821470	-76.9433370	electric-scooter	College Park, MD	0	0	0
Electric scooter		86a999e9-e435-5a04-b1ff-56bec7137ba9	VeoRide	1513	04B7A8	FFFFFF	38.9868820	-76.9481330	electric-scooter	College Park, MD	0	0	0
Electric scooter		1b95184b-543f-5a29-b11a-515e0588f231	VeoRide	1513	04B7A8	FFFFFF	38.9861380	-76.9489500	electric-scooter	College Park, MD	0	0	0
Electric scooter		426a57c0-51f5-5b54-9db0-dc25f8268713	VeoRide	1513	04B7A8	FFFFFF	38.9878390	-76.9421040	electric-scooter	College Park, MD	0	0	0
Electric scooter		3a0093b0-ecc5-58e8-a4d2-b79810afd752	VeoRide	1513	04B7A8	FFFFFF	38.9947580	-76.9399820	electric-scooter	College Park, MD	0	0	0
Electric scooter		9ac58d88-2b8e-572e-b801-6bb3ae716a89	VeoRide	1513	04B7A8	FFFFFF	38.9799340	-76.9423140	electric-scooter	College Park, MD	0	0	0
Electric scooter		b156adc8-db22-5e72-9949-2730d335928b	VeoRide	1513	04B7A8	FFFFFF	38.9879000	-76.9421070	electric-scooter	College Park, MD	0	0	0
Electric scooter		c200145b-2459-54c9-aab8-404b4983170d	VeoRide	1513	04B7A8	FFFFFF	38.9856040	-76.9475810	electric-scooter	College Park, MD	0	0	0
Electric scooter		123973c8-2ef0-5587-a524-0858975e4438	VeoRide	1513	04B7A8	FFFFFF	38.9851300	-76.9440840	electric-scooter	College Park, MD	0	0	0
Electric scooter		338a9586-86cc-5807-b7f9-70aba849dcd4	VeoRide	1513	04B7A8	FFFFFF	38.9920130	-76.9466140	electric-scooter	College Park, MD	0	0	0
Electric scooter		df72e4dd-b979-5ffb-9f61-29642a3e9271	VeoRide	1513	04B7A8	FFFFFF	38.9861860	-76.9475060	electric-scooter	College Park, MD	0	0	0
Electric scooter		2b028079-a840-5ac2-91f7-27d5572b1c1a	VeoRide	1513	04B7A8	FFFFFF	38.9865880	-76.9488810	electric-scooter	College Park, MD	0	0	0
Electric scooter		0237257d-29f8-5120-a462-eee262f3d9b7	VeoRide	1513	04B7A8	FFFFFF	38.9869650	-76.9410640	electric-scooter	College Park, MD	0	0	0
Electric scooter		9880b541-e1aa-58a0-ab5e-f2e00873f34b	VeoRide	1513	04B7A8	FFFFFF	38.9929230	-76.9334060	electric-scooter	College Park, MD	0	0	0
Electric scooter		9cd8639c-1468-5073-8148-25068b9ccb00	VeoRide	1513	04B7A8	FFFFFF	38.9935630	-76.9371890	electric-scooter	College Park, MD	0	0	0
Electric scooter		e3c6f948-bd27-5920-8126-3ebc6caddd1c	VeoRide	1513	04B7A8	FFFFFF	38.9865680	-76.9426750	electric-scooter	College Park, MD	0	0	0
Electric scooter		57be41f4-e762-51d9-b9f7-236bb79294cc	VeoRide	1513	04B7A8	FFFFFF	38.9855880	-76.9473210	electric-scooter	College Park, MD	0	0	0
Electric scooter		6f75edc8-5920-55ac-8f9e-d67e74188dbf	VeoRide	1513	04B7A8	FFFFFF	38.9912300	-76.9336570	electric-scooter	College Park, MD	0	0	0
Electric scooter		5a338e91-76e8-5d0c-b36d-dadab0f9157e	VeoRide	1513	04B7A8	FFFFFF	38.9928830	-76.9334000	electric-scooter	College Park, MD	0	0	0
Electric scooter		48bec7ee-76f3-5070-90f1-753046d03651	VeoRide	1513	04B7A8	FFFFFF	38.9866500	-76.9345000	electric-scooter	College Park, MD	0	0	0
Electric scooter		2bf1345a-5601-5460-a113-2376845e6445	VeoRide	1513	04B7A8	FFFFFF	38.9862740	-76.9475420	electric-scooter	College Park, MD	0	0	0
Electric scooter		f88d7851-60a6-5d83-806e-5c33ece9dc1a	VeoRide	1513	04B7A8	FFFFFF	38.9860990	-76.9488920	electric-scooter	College Park, MD	0	0	0
Electric scooter		edf8f682-93d4-5783-bd45-e09dd2129939	VeoRide	1513	04B7A8	FFFFFF	38.9806200	-76.9319280	electric-scooter	College Park, MD	0	0	0
Electric scooter		09d8365e-34a3-5fac-9efd-34cd692258c2	VeoRide	1513	04B7A8	FFFFFF	38.9891780	-76.9420410	electric-scooter	College Park, MD	0	0	0
Electric scooter		555a021f-f028-502c-9e29-cfa27ed5a3cd	VeoRide	1513	04B7A8	FFFFFF	38.9947630	-76.9399350	electric-scooter	College Park, MD	0	0	0
Electric scooter		8ed57629-8b30-5bf3-bde6-0a5f87ce70fd	VeoRide	1513	04B7A8	FFFFFF	38.9899880	-76.9365440	electric-scooter	College Park, MD	0	0	0
Electric scooter		818e592d-7c40-51ee-bff4-0fdd13ed4493	VeoRide	1513	04B7A8	FFFFFF	38.9853890	-76.9433930	electric-scooter	College Park, MD	0	0	0
Electric scooter		96bdc3bd-9f3c-52cd-a483-23ad264a23c5	VeoRide	1513	04B7A8	FFFFFF	38.9863310	-76.9475290	electric-scooter	College Park, MD	0	0	0
Electric scooter		60d213f5-321a-5c36-ac0b-e8c3f1e59393	VeoRide	1513	04B7A8	FFFFFF	38.9809250	-76.9422840	electric-scooter	College Park, MD	0	0	0
Electric scooter		a39a3bf6-cccb-57e9-b6a2-4ddeaf3c2993	VeoRide	1513	04B7A8	FFFFFF	38.9873820	-76.9426360	electric-scooter	College Park, MD	0	0	0
Electric scooter		1a9aa706-4ed9-5b15-a615-956db9c6525e	VeoRide	1513	04B7A8	FFFFFF	38.9806160	-76.9319000	electric-scooter	College Park, MD	0	0	0
Electric scooter		009b941a-5cab-5afe-91ff-7cf15bc9910e	VeoRide	1513	04B7A8	FFFFFF	38.9855120	-76.9449120	electric-scooter	College Park, MD	0	0	0
Electric scooter		cbca2931-5a02-5ae0-881e-79c60eceef32	VeoRide	1513	04B7A8	FFFFFF	38.9830160	-76.9366980	electric-scooter	College Park, MD	0	0	0
Oglethorpe St / 42nd Ave	15 bikes, 5 e-bikes, and <color|E51304/FF4E43>0 docks<color|5E7A82/BABABF>	42ad2bc8-22b5-40f2-8a56-e562e4ecde07	Capital Bikeshare	12	EE3124	FFFFFF	38.9593610	-76.9463610	station	Hyattsville, MD	15	5	0
Prince George's Plaza Metro	9 bikes and 5 docks	ebbf6e18-684d-4fc9-ad4d-c025b8d76556	Capital Bikeshare	12	EE3124	FFFFFF	38.9657420	-76.9548030	station	Hyattsville, MD	9	0	5
The Mall / Prince Georges	14 bikes and 3 docks	d34d2639-ee43-4892-818f-f01116813744	Capital Bikeshare	12	EE3124	FFFFFF	38.9688420	-76.9541710	station	Hyattsville, MD	14	0	3
Hyattsville Library / Adelphi Rd / Toledo Rd	8 bikes and 7 docks	bcb21167-85ed-4374-8807-d9409aaa01a5	Capital Bikeshare	12	EE3124	FFFFFF	38.9698000	-76.9493000	station	Hyattsville, MD	8	0	7
Northwestern High School	4 bikes, 1 e-bike, and 10 docks	3dd9e864-a5fc-4c27-b18e-325226089293	Capital Bikeshare	12	EE3124	FFFFFF	38.9755050	-76.9521990	station	Hyattsville, MD	4	1	10
Baltimore Ave / Van Buren St / Riverdale Park Station	4 bikes and 13 docks	3c8cebaf-4155-47d8-8272-9d65831f33b8	Capital Bikeshare	12	EE3124	FFFFFF	38.9695810	-76.9373490	station	Hyattsville, MD	4	0	13
Capital Bikeshare EBike		e7359cc6c86c562826e7c08f8e7c1755	Capital Bikeshare	12	EE3124	FFFFFF	38.9611343	-76.9437103	electric-bike	Hyattsville, MD	0	0	0
Capital Bikeshare EBike		64b89747dd7ccadb3c6d6f6fecca2043	Capital Bikeshare	12	EE3124	FFFFFF	38.9661703	-76.9444928	electric-bike	Hyattsville, MD	0	0	0
Capital Bikeshare EBike		057ab3ef4f25983e880ff3aec0778ac0	Capital Bikeshare	12	EE3124	FFFFFF	38.9593068	-76.9461887	electric-bike	Hyattsville, MD	0	0	0
Capital Bikeshare EBike		15ae9dec87a1c5fe23f3dd484d8cfe32	Capital Bikeshare	12	EE3124	FFFFFF	38.9593681	-76.9462739	electric-bike	Hyattsville, MD	0	0	0
Capital Bikeshare EBike		336111f4bfba9a061944ea74f5cd8502	Capital Bikeshare	12	EE3124	FFFFFF	38.9704934	-76.9571906	electric-bike	Hyattsville, MD	0	0	0
Capital Bikeshare EBike		50c54d8a17e8fbae002e5754895830e6	Capital Bikeshare	12	EE3124	FFFFFF	38.9703556	-76.9373486	electric-bike	Hyattsville, MD	0	0	0
